transaction_id,total,at,payment_method,truck_name,truck_description,has_card_reader,fsa_rating
4122,500.0,2025-10-21 14:15:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4123,500.0,2025-10-21 14:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4124,500.0,2025-10-21 14:20:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4126,500.0,2025-10-21 14:25:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4128,500.0,2025-10-21 14:28:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4129,500.0,2025-10-21 14:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4130,500.0,2025-10-21 14:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4132,500.0,2025-10-21 14:35:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4133,500.0,2025-10-21 14:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4134,500.0,2025-10-21 14:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4135,500.0,2025-10-21 14:38:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4137,500.0,2025-10-21 14:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4140,500.0,2025-10-21 14:46:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4141,500.0,2025-10-21 14:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4142,500.0,2025-10-21 14:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4144,500.0,2025-10-21 14:51:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4146,500.0,2025-10-21 14:55:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4147,500.0,2025-10-21 14:55:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4148,500.0,2025-10-21 14:56:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4149,890.0,2025-10-21 14:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4150,500.0,2025-10-21 15:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4151,500.0,2025-10-21 15:02:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4152,500.0,2025-10-21 15:03:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4153,500.0,2025-10-21 15:06:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4154,500.0,2025-10-21 15:06:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4155,500.0,2025-10-21 15:09:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4156,500.0,2025-10-21 15:09:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4157,500.0,2025-10-21 15:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4158,500.0,2025-10-21 15:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4159,1040.0,2025-10-21 15:14:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4160,500.0,2025-10-21 15:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4161,500.0,2025-10-21 15:20:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4163,500.0,2025-10-21 15:25:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4164,500.0,2025-10-21 15:27:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4165,500.0,2025-10-21 15:28:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4166,500.0,2025-10-21 15:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4169,500.0,2025-10-21 15:33:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4171,880.0,2025-10-21 15:36:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4172,980.0,2025-10-21 15:39:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4173,500.0,2025-10-21 15:40:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4175,850.0,2025-10-21 15:42:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4176,500.0,2025-10-21 15:44:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4178,500.0,2025-10-21 15:45:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4180,500.0,2025-10-21 15:48:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4181,500.0,2025-10-21 15:51:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4182,830.0,2025-10-21 15:52:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4186,500.0,2025-10-21 15:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4188,500.0,2025-10-21 16:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4190,500.0,2025-10-21 16:05:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4191,500.0,2025-10-21 16:08:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4192,500.0,2025-10-21 16:10:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4193,500.0,2025-10-21 16:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4194,500.0,2025-10-21 16:15:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4195,900.0,2025-10-21 16:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4197,500.0,2025-10-21 16:26:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4198,500.0,2025-10-21 16:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4199,500.0,2025-10-21 16:35:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4201,500.0,2025-10-21 16:46:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4202,950.0,2025-10-21 16:52:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4203,500.0,2025-10-21 16:56:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4204,500.0,2025-10-21 16:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4205,1070.0,2025-10-21 17:02:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4207,500.0,2025-10-21 17:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4208,500.0,2025-10-21 17:34:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4210,500.0,2025-10-21 17:54:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4213,500.0,2025-10-21 18:50:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4214,500.0,2025-10-21 18:56:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4215,500.0,2025-10-22 09:03:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4216,500.0,2025-10-22 09:22:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4221,500.0,2025-10-22 10:27:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4223,500.0,2025-10-22 10:55:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4226,500.0,2025-10-22 11:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4233,500.0,2025-10-22 11:45:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4234,500.0,2025-10-22 11:50:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4237,500.0,2025-10-22 12:03:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4239,500.0,2025-10-22 12:15:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4240,500.0,2025-10-22 12:19:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4241,500.0,2025-10-22 12:22:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4243,500.0,2025-10-22 12:33:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4245,500.0,2025-10-22 12:40:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4252,500.0,2025-10-22 13:04:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4253,500.0,2025-10-22 13:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4254,500.0,2025-10-22 13:19:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4255,500.0,2025-10-22 13:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4260,500.0,2025-10-22 13:44:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4261,500.0,2025-10-22 13:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4264,500.0,2025-10-22 13:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4265,500.0,2025-10-22 13:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4267,500.0,2025-10-22 14:03:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4270,500.0,2025-10-22 14:04:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4274,500.0,2025-10-22 14:05:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4276,1090.0,2025-10-22 14:05:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4278,1100.0,2025-10-22 14:06:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4279,500.0,2025-10-22 14:07:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4286,500.0,2025-10-22 14:11:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4289,500.0,2025-10-22 14:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4290,500.0,2025-10-22 14:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4291,500.0,2025-10-22 14:14:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4293,500.0,2025-10-22 14:16:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4295,500.0,2025-10-22 14:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4296,500.0,2025-10-22 14:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4297,500.0,2025-10-22 14:18:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4305,500.0,2025-10-22 14:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4306,500.0,2025-10-22 14:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4307,500.0,2025-10-22 14:24:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4311,500.0,2025-10-22 14:27:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4312,500.0,2025-10-22 14:28:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4313,500.0,2025-10-22 14:29:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4314,500.0,2025-10-22 14:29:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4315,500.0,2025-10-22 14:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4316,500.0,2025-10-22 14:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4318,500.0,2025-10-22 14:32:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4319,500.0,2025-10-22 14:32:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4320,500.0,2025-10-22 14:33:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4322,500.0,2025-10-22 14:34:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4324,900.0,2025-10-22 14:36:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4325,500.0,2025-10-22 14:36:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4326,500.0,2025-10-22 14:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4327,500.0,2025-10-22 14:38:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4328,500.0,2025-10-22 14:39:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4329,500.0,2025-10-22 14:40:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4331,500.0,2025-10-22 14:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4333,500.0,2025-10-22 14:42:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4334,500.0,2025-10-22 14:43:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4339,500.0,2025-10-22 14:45:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4340,500.0,2025-10-22 14:46:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4341,500.0,2025-10-22 14:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4342,500.0,2025-10-22 14:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4343,500.0,2025-10-22 14:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4344,500.0,2025-10-22 14:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4345,910.0,2025-10-22 14:48:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4348,500.0,2025-10-22 14:49:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4353,500.0,2025-10-22 14:54:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4354,500.0,2025-10-22 14:55:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4359,830.0,2025-10-22 14:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4360,500.0,2025-10-22 14:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4364,500.0,2025-10-22 14:58:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4365,500.0,2025-10-22 14:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4372,990.0,2025-10-22 15:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4374,500.0,2025-10-22 15:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4375,500.0,2025-10-22 15:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4376,500.0,2025-10-22 15:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4378,500.0,2025-10-22 15:02:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4379,500.0,2025-10-22 15:03:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4380,500.0,2025-10-22 15:04:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4381,500.0,2025-10-22 15:05:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4382,500.0,2025-10-22 15:06:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4385,500.0,2025-10-22 15:06:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4392,500.0,2025-10-22 15:10:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4393,500.0,2025-10-22 15:10:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4396,500.0,2025-10-22 15:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4397,500.0,2025-10-22 15:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4401,500.0,2025-10-22 15:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4404,500.0,2025-10-22 15:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4406,500.0,2025-10-22 15:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4408,500.0,2025-10-22 15:15:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4409,500.0,2025-10-22 15:16:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4411,500.0,2025-10-22 15:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4416,500.0,2025-10-22 15:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4417,500.0,2025-10-22 15:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4419,500.0,2025-10-22 15:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4423,500.0,2025-10-22 15:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4424,500.0,2025-10-22 15:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4426,900.0,2025-10-22 15:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4427,500.0,2025-10-22 15:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4428,500.0,2025-10-22 15:24:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4432,819.0,2025-10-22 15:25:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4435,1090.0,2025-10-22 15:27:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4439,500.0,2025-10-22 15:29:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4442,500.0,2025-10-22 15:29:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4443,1019.0,2025-10-22 15:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4444,500.0,2025-10-22 15:31:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4446,500.0,2025-10-22 15:32:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4450,500.0,2025-10-22 15:35:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4451,500.0,2025-10-22 15:36:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4452,500.0,2025-10-22 15:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4453,500.0,2025-10-22 15:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4456,500.0,2025-10-22 15:39:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4458,500.0,2025-10-22 15:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4460,819.0,2025-10-22 15:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4462,500.0,2025-10-22 15:42:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4463,500.0,2025-10-22 15:43:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4466,980.0,2025-10-22 15:45:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4468,500.0,2025-10-22 15:46:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4473,500.0,2025-10-22 15:50:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4476,500.0,2025-10-22 15:52:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4478,500.0,2025-10-22 15:55:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4479,500.0,2025-10-22 15:56:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4481,500.0,2025-10-22 15:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4485,969.0,2025-10-22 15:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4486,500.0,2025-10-22 15:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4488,500.0,2025-10-22 16:00:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4490,500.0,2025-10-22 16:04:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4491,990.0,2025-10-22 16:07:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4493,500.0,2025-10-22 16:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4494,500.0,2025-10-22 16:15:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4495,500.0,2025-10-22 16:19:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4499,500.0,2025-10-22 16:31:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4500,500.0,2025-10-22 16:33:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4501,500.0,2025-10-22 16:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4502,500.0,2025-10-22 16:45:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4504,900.0,2025-10-22 16:52:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4505,500.0,2025-10-22 16:54:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4510,500.0,2025-10-22 17:31:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4511,860.0,2025-10-22 17:46:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4516,500.0,2025-10-22 18:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4518,500.0,2025-10-22 18:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4519,500.0,2025-10-22 18:43:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4520,500.0,2025-10-22 18:54:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4548,500.0,2025-10-23 13:20:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4554,850.0,2025-10-23 13:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4573,500.0,2025-10-23 15:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4609,500.0,2025-10-23 17:40:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4615,500.0,2025-10-24 09:06:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4616,500.0,2025-10-24 09:28:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4617,500.0,2025-10-24 09:49:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4618,960.0,2025-10-24 10:03:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4619,500.0,2025-10-24 10:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4620,500.0,2025-10-24 10:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4621,500.0,2025-10-24 10:42:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4622,500.0,2025-10-24 11:11:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4623,500.0,2025-10-24 11:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4624,500.0,2025-10-24 11:28:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4626,900.0,2025-10-24 11:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4627,500.0,2025-10-24 11:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4630,500.0,2025-10-24 12:16:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4633,840.0,2025-10-24 12:33:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4635,500.0,2025-10-24 12:42:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4637,500.0,2025-10-24 12:58:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4638,500.0,2025-10-24 13:04:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4639,1000.0,2025-10-24 13:07:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4641,500.0,2025-10-24 13:14:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4642,500.0,2025-10-24 13:16:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4643,500.0,2025-10-24 13:19:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4644,500.0,2025-10-24 13:22:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4645,500.0,2025-10-24 13:25:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4646,500.0,2025-10-24 13:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4647,500.0,2025-10-24 13:34:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4648,500.0,2025-10-24 13:39:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4649,500.0,2025-10-24 13:46:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4650,500.0,2025-10-24 13:50:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4651,500.0,2025-10-24 13:52:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4652,500.0,2025-10-24 13:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4653,500.0,2025-10-24 14:00:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4654,500.0,2025-10-24 14:03:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4655,500.0,2025-10-24 14:05:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4656,500.0,2025-10-24 14:07:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4659,500.0,2025-10-24 14:14:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4661,500.0,2025-10-24 14:19:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4662,500.0,2025-10-24 14:20:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4663,500.0,2025-10-24 14:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4664,500.0,2025-10-24 14:24:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4665,500.0,2025-10-24 14:27:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
