,transaction_id,total,at,payment_method,truck_name,truck_description,has_card_reader,fsa_rating
4666,4397,500.0,2025-10-22 15:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4667,4401,500.0,2025-10-22 15:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4668,4404,500.0,2025-10-22 15:12:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4669,4406,500.0,2025-10-22 15:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4670,4408,500.0,2025-10-22 15:15:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4671,4409,500.0,2025-10-22 15:16:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4672,4411,500.0,2025-10-22 15:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4673,4416,500.0,2025-10-22 15:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4674,4417,500.0,2025-10-22 15:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4675,4419,500.0,2025-10-22 15:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4676,4423,500.0,2025-10-22 15:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4677,4424,500.0,2025-10-22 15:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4678,4426,900.0,2025-10-22 15:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4679,4427,500.0,2025-10-22 15:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4680,4428,500.0,2025-10-22 15:24:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4681,4432,819.0,2025-10-22 15:25:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4682,4435,1090.0,2025-10-22 15:27:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4683,4439,500.0,2025-10-22 15:29:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4684,4442,500.0,2025-10-22 15:29:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4685,4443,1019.0,2025-10-22 15:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4686,4444,500.0,2025-10-22 15:31:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4687,4446,500.0,2025-10-22 15:32:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4688,4450,500.0,2025-10-22 15:35:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4689,4451,500.0,2025-10-22 15:36:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4690,4452,500.0,2025-10-22 15:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4691,4453,500.0,2025-10-22 15:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4692,4456,500.0,2025-10-22 15:39:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4693,4458,500.0,2025-10-22 15:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4694,4460,819.0,2025-10-22 15:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4695,4462,500.0,2025-10-22 15:42:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4696,4463,500.0,2025-10-22 15:43:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4697,4466,980.0,2025-10-22 15:45:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4698,4468,500.0,2025-10-22 15:46:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4699,4473,500.0,2025-10-22 15:50:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4700,4476,500.0,2025-10-22 15:52:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4701,4478,500.0,2025-10-22 15:55:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4702,4479,500.0,2025-10-22 15:56:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4703,4481,500.0,2025-10-22 15:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4704,4485,969.0,2025-10-22 15:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4705,4486,500.0,2025-10-22 15:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4706,4488,500.0,2025-10-22 16:00:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4707,4490,500.0,2025-10-22 16:04:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4708,4491,990.0,2025-10-22 16:07:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4709,4493,500.0,2025-10-22 16:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4710,4494,500.0,2025-10-22 16:15:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4711,4495,500.0,2025-10-22 16:19:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4712,4499,500.0,2025-10-22 16:31:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4713,4500,500.0,2025-10-22 16:33:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4714,4501,500.0,2025-10-22 16:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4715,4502,500.0,2025-10-22 16:45:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4716,4504,900.0,2025-10-22 16:52:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4717,4505,500.0,2025-10-22 16:54:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4718,4510,500.0,2025-10-22 17:31:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4719,4511,860.0,2025-10-22 17:46:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4720,4516,500.0,2025-10-22 18:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4721,4518,500.0,2025-10-22 18:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4722,4519,500.0,2025-10-22 18:43:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4723,4520,500.0,2025-10-22 18:54:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4724,4548,500.0,2025-10-23 13:20:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4725,4554,850.0,2025-10-23 13:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4726,4573,500.0,2025-10-23 15:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4727,4609,500.0,2025-10-23 17:40:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4728,4615,500.0,2025-10-24 09:06:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4729,4616,500.0,2025-10-24 09:28:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4730,4617,500.0,2025-10-24 09:49:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4731,4618,960.0,2025-10-24 10:03:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4732,4619,500.0,2025-10-24 10:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4733,4620,500.0,2025-10-24 10:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4734,4621,500.0,2025-10-24 10:42:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4735,4622,500.0,2025-10-24 11:11:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4736,4623,500.0,2025-10-24 11:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4737,4624,500.0,2025-10-24 11:28:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4738,4626,900.0,2025-10-24 11:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4739,4627,500.0,2025-10-24 11:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4740,4630,500.0,2025-10-24 12:16:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4741,4633,840.0,2025-10-24 12:33:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4742,4635,500.0,2025-10-24 12:42:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4743,4637,500.0,2025-10-24 12:58:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4744,4638,500.0,2025-10-24 13:04:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4745,4639,1000.0,2025-10-24 13:07:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4746,4641,500.0,2025-10-24 13:14:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4747,4642,500.0,2025-10-24 13:16:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4748,4643,500.0,2025-10-24 13:19:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4749,4644,500.0,2025-10-24 13:22:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4750,4645,500.0,2025-10-24 13:25:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4751,4646,500.0,2025-10-24 13:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4752,4647,500.0,2025-10-24 13:34:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4753,4648,500.0,2025-10-24 13:39:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4754,4649,500.0,2025-10-24 13:46:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4755,4650,500.0,2025-10-24 13:50:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4756,4651,500.0,2025-10-24 13:52:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4757,4652,500.0,2025-10-24 13:57:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4758,4653,500.0,2025-10-24 14:00:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4759,4654,500.0,2025-10-24 14:03:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4760,4655,500.0,2025-10-24 14:05:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4761,4656,500.0,2025-10-24 14:07:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4762,4659,500.0,2025-10-24 14:14:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4763,4661,500.0,2025-10-24 14:19:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4764,4662,500.0,2025-10-24 14:20:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4765,4663,500.0,2025-10-24 14:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4766,4664,500.0,2025-10-24 14:24:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4767,4665,500.0,2025-10-24 14:27:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4768,4666,500.0,2025-10-24 14:29:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4769,4670,500.0,2025-10-24 14:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4770,4671,500.0,2025-10-24 14:40:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4771,4674,500.0,2025-10-24 14:40:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4772,4675,500.0,2025-10-24 14:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4773,4678,500.0,2025-10-24 14:47:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4774,4679,500.0,2025-10-24 14:50:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4775,4682,500.0,2025-10-24 14:55:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4776,4683,500.0,2025-10-24 14:58:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4777,4684,500.0,2025-10-24 14:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4778,4685,1030.0,2025-10-24 15:02:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4779,4687,500.0,2025-10-24 15:05:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4780,4688,500.0,2025-10-24 15:07:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4781,4689,500.0,2025-10-24 15:08:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4782,4690,500.0,2025-10-24 15:09:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4783,4691,910.0,2025-10-24 15:09:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4784,4693,500.0,2025-10-24 15:10:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4785,4694,500.0,2025-10-24 15:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4786,4695,500.0,2025-10-24 15:15:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4787,4696,500.0,2025-10-24 15:17:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4788,4697,950.0,2025-10-24 15:20:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4789,4698,500.0,2025-10-24 15:22:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4790,4699,500.0,2025-10-24 15:27:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4791,4700,500.0,2025-10-24 15:30:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4792,4703,500.0,2025-10-24 15:34:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4793,4704,500.0,2025-10-24 15:35:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4794,4706,500.0,2025-10-24 15:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4795,4707,500.0,2025-10-24 15:37:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4796,4709,500.0,2025-10-24 15:40:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4797,4711,500.0,2025-10-24 15:40:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4798,4712,1000.0,2025-10-24 15:41:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4799,4716,500.0,2025-10-24 15:48:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4800,4720,500.0,2025-10-24 15:53:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4801,4722,500.0,2025-10-24 15:54:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4802,4723,500.0,2025-10-24 15:54:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4803,4725,500.0,2025-10-24 15:55:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4804,4726,500.0,2025-10-24 15:56:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4805,4727,500.0,2025-10-24 15:58:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4806,4729,500.0,2025-10-24 15:59:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4807,4730,500.0,2025-10-24 16:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4808,4732,1080.0,2025-10-24 16:09:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4809,4733,500.0,2025-10-24 16:14:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4810,4734,500.0,2025-10-24 16:16:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4811,4735,500.0,2025-10-24 16:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4812,4736,500.0,2025-10-24 16:23:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4813,4738,500.0,2025-10-24 16:38:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4814,4739,500.0,2025-10-24 16:43:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4815,4740,500.0,2025-10-24 16:49:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4816,4741,500.0,2025-10-24 16:58:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4817,4742,500.0,2025-10-24 17:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4818,4743,500.0,2025-10-24 17:10:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4819,4744,969.0,2025-10-24 17:15:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4820,4745,500.0,2025-10-24 17:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4821,4746,500.0,2025-10-24 17:32:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4822,4747,500.0,2025-10-24 17:48:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4823,4748,500.0,2025-10-24 17:55:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4824,4749,500.0,2025-10-24 18:07:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4825,4751,500.0,2025-10-24 18:27:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4826,4753,500.0,2025-10-24 18:48:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4827,4758,819.0,2025-10-25 10:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4828,4768,500.0,2025-10-25 12:16:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4829,4777,500.0,2025-10-25 13:34:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4830,4794,500.0,2025-10-25 14:52:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4831,4796,500.0,2025-10-25 15:01:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4832,4800,500.0,2025-10-25 15:13:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4833,4802,900.0,2025-10-25 15:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4834,4804,500.0,2025-10-25 15:21:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4835,4816,500.0,2025-10-25 15:56:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4836,4837,500.0,2025-10-25 18:45:00,cash,Yoghurt Heaven,"All the great tastes, but only some of the calories!",1,4
4837,4838,499.0,2025-10-19 09:12:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4838,4839,699.0,2025-10-19 09:21:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4839,4840,599.0,2025-10-19 09:24:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4840,4841,499.0,2025-10-19 09:28:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4841,4842,499.0,2025-10-19 09:32:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4842,4843,699.0,2025-10-19 09:42:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4843,4844,499.0,2025-10-19 09:46:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4844,4845,499.0,2025-10-19 09:51:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4845,4846,599.0,2025-10-19 09:54:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4846,4847,499.0,2025-10-19 10:10:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4847,4848,599.0,2025-10-19 10:18:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4848,4849,699.0,2025-10-19 10:26:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4849,4850,699.0,2025-10-19 10:34:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4850,4851,599.0,2025-10-19 10:58:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4851,4852,499.0,2025-10-19 11:05:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4852,4853,499.0,2025-10-19 11:08:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4853,4854,699.0,2025-10-19 11:13:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4854,4855,599.0,2025-10-19 11:16:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4855,4856,499.0,2025-10-19 11:19:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4856,4857,599.0,2025-10-19 11:21:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4857,4858,699.0,2025-10-19 11:23:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4858,4859,499.0,2025-10-19 11:29:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4859,4860,699.0,2025-10-19 11:31:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4860,4861,699.0,2025-10-19 11:33:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4861,4862,699.0,2025-10-19 11:58:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4862,4863,599.0,2025-10-19 12:00:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4863,4864,499.0,2025-10-19 12:01:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4864,4865,499.0,2025-10-19 12:02:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4865,4866,599.0,2025-10-19 12:02:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4866,4867,599.0,2025-10-19 12:04:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4867,4868,599.0,2025-10-19 12:04:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4868,4869,699.0,2025-10-19 12:05:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4869,4870,599.0,2025-10-19 12:07:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4870,4871,499.0,2025-10-19 12:08:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4871,4872,699.0,2025-10-19 12:14:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4872,4873,599.0,2025-10-19 12:17:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4873,4874,699.0,2025-10-19 12:21:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4874,4875,599.0,2025-10-19 12:21:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4875,4876,599.0,2025-10-19 12:22:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4876,4877,599.0,2025-10-19 12:23:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4877,4878,599.0,2025-10-19 12:24:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4878,4879,699.0,2025-10-19 12:26:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4879,4880,599.0,2025-10-19 12:29:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4880,4881,499.0,2025-10-19 12:31:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4881,4882,599.0,2025-10-19 12:33:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
4882,4883,599.0,2025-10-19 12:33:00,cash,SuperSmoothie,"Pick any fruit or vegetable, and we'll make you a delicious, healthy, multi-vitamin shake. Live well; live wild.",0,3
